array (0,5) [(0,0),(1,1),(2,27),(3,135),(4,13172734),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,201),(4,9669817),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,147),(4,304301),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,5),(4,8112327),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,123),(4,13709963),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,209),(4,7499939),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,115),(4,14236655),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,217),(4,16295144),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,249),(4,9431524),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,143),(4,4890151),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,75),(4,2541633),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,39),(4,15820797),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,241),(4,7686982),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,117),(4,14602209),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,223),(4,10236884),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,157),(4,7929163),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,121),(4,2951118),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,45),(4,13286589),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,203),(4,13690897),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,209),(4,11755675),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,179),(4,7506055),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,115),(4,9528371),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,145),(4,11985277),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,183),(4,12458930),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,191),(4,11905315),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,181),(4,12978998),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,199),(4,14864567),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,227),(4,11277979),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,173),(4,16496267),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,251),(4,16651157),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,255),(4,11073716),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,169),(4,2333772),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,35),(4,156182),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,3),(4,15408458),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,235),(4,9988929),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,153),(4,15404142),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,235),(4,15677604),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,239),(4,1716126),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,27),(4,9420943),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,143),(4,1378039),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,21),(4,10608967),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,161),(4,10584830),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,161),(4,15859628),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,241),(4,2962139),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,45),(4,5399047),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,83),(4,15902173),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,243),(4,2911370),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,45),(4,12143022),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,185),(4,7122067),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,109),(4,2494873),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,39),(4,3355206),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,51),(4,8662586),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,133),(4,3949496),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,61),(4,1083303),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,17),(4,15884516),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,243),(4,1423090),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,21),(4,750296),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,11),(4,2247448),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,35),(4,11322545),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,173),(4,3702635),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,57),(4,3596384),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,55),(4,14183954),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,217),(4,13564956),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,207),(4,13044682),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,199),(4,11677875),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,179),(4,6729119),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,103),(4,3301300),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,51),(4,9655401),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,147),(4,4141637),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,63),(4,9134827),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,139),(4,8335153),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,127),(4,14843652),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,227),(4,15543305),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,237),(4,435675),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,7),(4,3499328),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,53),(4,7442937),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,113),(4,5347028),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,81),(4,11902738),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,181),(4,216697),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,3),(4,15473391),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,237),(4,3434347),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,53),(4,15898972),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,243),(4,10044939),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,153),(4,11284015),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,173),(4,3081439),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,47),(4,9918699),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,151),(4,1778939),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,27),(4,765123),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,11),(4,11327027),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,173),(4,278419),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,5),(4,12866908),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,197),(4,674733),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,11),(4,6872824),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,105),(4,4030670),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,61),(4,15998174),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,245),(4,10081970),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,153),(4,5861476),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,89),(4,9232036),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,141),(4,13199518),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,201),(4,5722746),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,87),(4,10844482),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,165),(4,13377507),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,205),(4,1176516),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,17),(4,10517591),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,161),(4,11941169),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,183),(4,2809538),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,43),(4,16297826),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,249),(4,5026917),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,77),(4,15098647),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,231),(4,11354018),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,173),(4,11938929),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,183),(4,13228801),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,201),(4,6646958),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,101),(4,10523842),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,161),(4,16682298),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,255),(4,14676829),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,223),(4,8059660),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,123),(4,5033157),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,77),(4,16335759),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,249),(4,411888),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,7),(4,2259674),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,35),(4,277390),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,5),(4,4979929),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,75),(4,14219749),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,217),(4,1707768),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,27),(4,7134180),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,109),(4,5785555),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,89),(4,1046272),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,15),(4,4576473),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,69),(4,1213563),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,19),(4,9862475),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,151),(4,4838872),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,73),(4,15315085),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,233),(4,15049311),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,229),(4,3268523),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,49),(4,6745896),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,103),(4,10528977),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,161),(4,2600075),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,39),(4,12110783),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,185),(4,7385096),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,113),(4,15106328),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,231),(4,159139),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,3),(4,14718196),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,225),(4,3272752),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,49),(4,6898064),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,105),(4,13259681),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,203),(4,11514140),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,175),(4,6165047),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,95),(4,6761633),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,103),(4,6469921),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,99),(4,15337946),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,235),(4,7611261),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,117),(4,2734286),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,41),(4,2136314),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,33),(4,15602886),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,239),(4,6230176),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,95),(4,11896122),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,181),(4,13989031),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,213),(4,11485973),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,175),(4,7004276),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,107),(4,7204426),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,109),(4,7598496),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,115),(4,10749487),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,165),(4,6720671),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,103),(4,5899739),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,91),(4,8923324),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,137),(4,11017012),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,169),(4,3873047),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,59),(4,9404996),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,143),(4,5755352),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,87),(4,9943427),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,151),(4,16427868),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,251),(4,13730405),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,209),(4,3839521),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,59),(4,3764695),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,57),(4,7580998),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,115),(4,9295837),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,141),(4,16147466),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,247),(4,5646548),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,87),(4,15367190),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,235),(4,12889356),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,197),(4,13001045),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,199),(4,682218),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,11),(4,634292),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,9),(4,3796281),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,57),(4,1377192),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,21),(4,10083199),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,153),(4,10066296),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,153),(4,13033345),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,199),(4,3251772),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,49),(4,7517746),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,115),(4,12892642),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,197),(4,16166755),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,247),(4,5213666),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,79),(4,6262853),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,95),(4,16551993),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,253),(4,6364255),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,97),(4,10205097),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,155),(4,483304),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,7),(4,6543073),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,99),(4,497423),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,7),(4,8760574),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,133),(4,4606546),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,71),(4,1236946),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,19),(4,415043),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,7),(4,13744680),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,209),(4,5418706),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,83),(4,15608474),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,239),(4,1666626),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,25),(4,16202604),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,247),(4,10096889),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,155),(4,10646313),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,163),(4,4229276),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,65),(4,12922908),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,197),(4,10146352),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,155),(4,8619568),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,131),(4,4887868),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,75),(4,16040591),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,245),(4,2858251),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,43),(4,10911508),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,167),(4,16686117),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,255),(4,2230629),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,35),(4,7493110),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,115),(4,10772821),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,165),(4,15218868),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,233),(4,6417484),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,97),(4,12686288),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,193),(4,9094251),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,139),(4,12718211),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,195),(4,9248159),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,141),(4,14093702),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,215),(4,2606793),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,39),(4,14053027),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,215),(4,9290825),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,141),(4,2019411),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,31),(4,61507),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,1),(4,9787305),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,149),(4,20998),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,1),(4,1780148),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,27),(4,15376219),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,235),(4,10251958),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,157),(4,11521076),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,175),(4,10158978),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,155),(4,6808879),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,103),(4,5411804),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,83),(4,5667925),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,87),(4,6427549),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,99),(4,3341848),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,51),(4,13025980),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,199),(4,14161512),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,217),(4,3149926),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,49),(4,7166258),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,109),(4,4568107),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,69),(4,12872945),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,197),(4,4638363),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,71),(4,1508633),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,23),(4,9752938),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,149),(4,12543427),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,191),(4,7935008),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,121),(4,12684156),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,193),(4,3302247),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,51),(4,8198742),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,125),(4,14424832),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,221),(4,7512567),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,115),(4,13241492),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,203),(4,8896406),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,135),(4,5701419),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,87),(4,2052778),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,31),(4,5667178),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,87),(4,4202049),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,65),(4,10075649),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,153),(4,12376489),(5,1)]
array (0,5) [(0,0),(1,1),(2,27),(3,189),(4,14281904),(5,1)]
